uuid,Members,Answers,Fully specified name:pt,Fully specified name:en,Short name:pt,Short name:en,Data class,Data type,_version:1,_order:100
9dc6b590-c2f7-4720-9867-2f5d0fee63d7,,,DC_Eclâmpsia,DC_Eclâmpsia,O15-Eclâmpsia,O15-Eclâmpsia,Misc,N/A,,
a68b2050-a824-4b81-bfc9-ee6c278a70a8,,,DC_Hipertensão materna não especificada,DC_Hipertensão materna não especificada,O16-Hipertensão materna não especificada,O16-Hipertensão materna não especificada,Misc,N/A,,
dd930b67-1b18-4d9e-9d4c-945553387e15,,,DC_Hemorragia do início da gravidez,DC_Hemorragia do início da gravidez,O20-Hemorragia do início da gravidez,O20-Hemorragia do início da gravidez,Misc,N/A,,
b702c550-1f8a-41c2-b044-c5c51fdc3319,,,DC_Vômitos excessivos na gravidez,DC_Vômitos excessivos na gravidez,O21-Vômitos excessivos na gravidez,O21-Vômitos excessivos na gravidez,Misc,N/A,,
84bd89d4-4fb8-46ed-b7d2-68643110983d,,,DC_Complicações venosas na gravidez,DC_Complicações venosas na gravidez,O22-Complicações venosas na gravidez,O22-Complicações venosas na gravidez,Misc,N/A,,
51cae91e-0eaf-4724-b690-96caea4b0338,,,DC_Infecções do trato geniturinário na gravidez,DC_Infecções do trato geniturinário na gravidez,O23-Infecções do trato geniturinário na gravidez,O23-Infecções do trato geniturinário na gravidez,Misc,N/A,,
1f22ac94-a0ab-4d84-96a6-b7382ba95a5c,,,DC_Diabetes mellitus na gravidez,DC_Diabetes mellitus na gravidez,O24-Diabetes mellitus na gravidez,O24-Diabetes mellitus na gravidez,Misc,N/A,,
96c8f6a0-717f-47ef-b1cd-d2ac4bf2c573,,,DC_Desnutrição na gravidez,DC_Desnutrição na gravidez,O25-Desnutrição na gravidez,O25-Desnutrição na gravidez,Misc,N/A,,
302eac6f-a740-4711-bb38-5b6f298a0081,,,DC_Assistência materna por outras complicações ligadas predominantemente a gravidez,DC_Assistência materna por outras complicações ligadas predominantemente a gravidez,O26-Assistência materna por outras complicações ligadas predominantemente a gravidez,O26-Assistência materna por outras complicações ligadas predominantemente a gravidez,Misc,N/A,,
e5a4c769-028a-4e38-899d-83aae5d35aff,,,"DC_Achados anormais do rastreamento [""screening""] antenatal da mãe","DC_Achados anormais do rastreamento [""screening""] antenatal da mãe","O28-Achados anormais do rastreamento [""screening""] antenatal da mãe","O28-Achados anormais do rastreamento [""screening""] antenatal da mãe",Misc,N/A,,
2fb987eb-75bf-4a51-8262-fb5b0202836a,,,DC_Complicações de anestesia administrada durante a gravidez,DC_Complicações de anestesia administrada durante a gravidez,O29-Complicações de anestesia administrada durante a gravidez,O29-Complicações de anestesia administrada durante a gravidez,Misc,N/A,,
16283135-48b2-4c85-9572-468d5031bda1,,,DC_Gestação múltipla,DC_Gestação múltipla,O30-Gestação múltipla,O30-Gestação múltipla,Misc,N/A,,
ef900037-05dd-4763-a75d-55c855262489,,,DC_Complicações específicas de gestação múltipla,DC_Complicações específicas de gestação múltipla,O31-Complicações específicas de gestação múltipla,O31-Complicações específicas de gestação múltipla,Misc,N/A,,
e6b5f7e2-f2af-4d97-b3b7-1f7f6502644e,,,"DC_Assistência prestada à mãe por motivo de apresentação anormal, conhecida ou suspeitada, do feto","DC_Assistência prestada à mãe por motivo de apresentação anormal, conhecida ou suspeitada, do feto","O32-Assistência prestada à mãe por motivo de apresentação anormal, conhecida ou suspeitada, do feto","O32-Assistência prestada à mãe por motivo de apresentação anormal, conhecida ou suspeitada, do feto",Misc,N/A,,
5af04c21-5e28-4012-bd41-60a15cd7725c,,,DC_Assistência prestada à mãe por uma desproporção conhecida ou suspeita,DC_Assistência prestada à mãe por uma desproporção conhecida ou suspeita,O33-Assistência prestada à mãe por uma desproporção conhecida ou suspeita,O33-Assistência prestada à mãe por uma desproporção conhecida ou suspeita,Misc,N/A,,
1c148613-e944-41a8-85c0-34a761b61b1a,,,"DC_Assistência prestada à mãe por anormalidade, conhecida ou suspeita, dos órgãos pélvicos maternos","DC_Assistência prestada à mãe por anormalidade, conhecida ou suspeita, dos órgãos pélvicos maternos","O34-Assistência prestada à mãe por anormalidade, conhecida ou suspeita, dos órgãos pélvicos maternos","O34-Assistência prestada à mãe por anormalidade, conhecida ou suspeita, dos órgãos pélvicos maternos",Misc,N/A,,
bda072ae-e3bc-4489-9dab-2e09bdc2d38f,,,"DC_Assistência prestada à mãe por anormalidade e lesão fetais, conhecidas ou suspeitadas","DC_Assistência prestada à mãe por anormalidade e lesão fetais, conhecidas ou suspeitadas","O35-Assistência prestada à mãe por anormalidade e lesão fetais, conhecidas ou suspeitadas","O35-Assistência prestada à mãe por anormalidade e lesão fetais, conhecidas ou suspeitadas",Misc,N/A,,
65d079b7-fe15-4ab6-b00d-29c541ca1d7c,,,DC_Assistência prestada à mãe por outros problemas fetais conhecidos ou suspeitados,DC_Assistência prestada à mãe por outros problemas fetais conhecidos ou suspeitados,O36-Assistência prestada à mãe por outros problemas fetais conhecidos ou suspeitados,O36-Assistência prestada à mãe por outros problemas fetais conhecidos ou suspeitados,Misc,N/A,,
ae971dcd-396a-4353-af1b-1c2e33902aff,,,DC_Polihidrâmnio,DC_Polihidrâmnio,O40-Polihidrâmnio,O40-Polihidrâmnio,Misc,N/A,,
74bc0ea2-61f3-419e-a8c0-365ea38220fb,,,DC_Outros transtornos das membranas e do líquido amniótico,DC_Outros transtornos das membranas e do líquido amniótico,O41-Outros transtornos das membranas e do líquido amniótico,O41-Outros transtornos das membranas e do líquido amniótico,Misc,N/A,,
44570c13-a523-41f9-9d1f-a445c361dc37,,,DC_Ruptura prematura de membranas,DC_Ruptura prematura de membranas,O42-Ruptura prematura de membranas,O42-Ruptura prematura de membranas,Misc,N/A,,
667dbf3c-342f-4e53-876b-88039aeb012e,,,DC_Transtornos da placenta,DC_Transtornos da placenta,O43-Transtornos da placenta,O43-Transtornos da placenta,Misc,N/A,,
54b2660e-c747-468c-861c-6c4e2f65a26b,,,DC_Placenta prévia,DC_Placenta prévia,O44-Placenta prévia,O44-Placenta prévia,Misc,N/A,,
ace4dfbe-67fd-4eba-80c4-4bdc2176976b,,,DC_Descolamento prematuro da placenta [abruptio placentae],DC_Descolamento prematuro da placenta [abruptio placentae],O45-Descolamento prematuro da placenta [abruptio placentae],O45-Descolamento prematuro da placenta [abruptio placentae],Misc,N/A,,
e6d2656d-d6b1-4e5e-bb80-0dddb554b02d,,,DC_Hemorragia anteparto não classificada em outra parte,DC_Hemorragia anteparto não classificada em outra parte,O46-Hemorragia anteparto não classificada em outra parte,O46-Hemorragia anteparto não classificada em outra parte,Misc,N/A,,
7fb26db1-d25c-4741-8824-8bddfadd8617,,,DC_Falso trabalho de parto,DC_Falso trabalho de parto,O47-Falso trabalho de parto,O47-Falso trabalho de parto,Misc,N/A,,
6a10dc60-9a48-43be-8098-e4191789ab13,,,DC_Gravidez prolongada,DC_Gravidez prolongada,O48-Gravidez prolongada,O48-Gravidez prolongada,Misc,N/A,,
ae1bea67-2aab-4a67-9d16-97a5865f3fcf,,,DC_Parto pré-termo,DC_Parto pré-termo,O60-Parto pré-termo,O60-Parto pré-termo,Misc,N/A,,
d31aeb59-2eb8-4692-86fe-f5280c099bee,,,DC_Falha na indução do trabalho de parto,DC_Falha na indução do trabalho de parto,O61-Falha na indução do trabalho de parto,O61-Falha na indução do trabalho de parto,Misc,N/A,,
438cb4bf-cedd-4fb0-863c-3a2329e6abaf,,,DC_Anormalidades da contração uterina,DC_Anormalidades da contração uterina,O62-Anormalidades da contração uterina,O62-Anormalidades da contração uterina,Misc,N/A,,
f6ba7d73-3fc5-43f5-b39f-c947229861d1,,,DC_Trabalho de parto prolongado,DC_Trabalho de parto prolongado,O63-Trabalho de parto prolongado,O63-Trabalho de parto prolongado,Misc,N/A,,
69b0eac1-7ded-4eda-9e58-bf3b00e1219e,,,DC_Obstrução do trabalho de parto devida à má-posição ou má-apresentação do feto,DC_Obstrução do trabalho de parto devida à má-posição ou má-apresentação do feto,O64-Obstrução do trabalho de parto devida à má-posição ou má-apresentação do feto,O64-Obstrução do trabalho de parto devida à má-posição ou má-apresentação do feto,Misc,N/A,,
48953785-a761-4e6d-906b-ca180c3a9054,,,DC_Obstrução do trabalho de parto devida a anormalidade pélvica da mãe,DC_Obstrução do trabalho de parto devida a anormalidade pélvica da mãe,O65-Obstrução do trabalho de parto devida a anormalidade pélvica da mãe,O65-Obstrução do trabalho de parto devida a anormalidade pélvica da mãe,Misc,N/A,,
670879eb-9c13-4cad-b2be-1fb71151089d,,,DC_Outras formas de obstrução do trabalho de parto,DC_Outras formas de obstrução do trabalho de parto,O66-Outras formas de obstrução do trabalho de parto,O66-Outras formas de obstrução do trabalho de parto,Misc,N/A,,
c16bddfd-ed08-4c98-9e3a-642cc6defe33,,,DC_Trabalho de parto e parto complicados por hemorragia intraparto não classificados em outra parte,DC_Trabalho de parto e parto complicados por hemorragia intraparto não classificados em outra parte,O67-Trabalho de parto e parto complicados por hemorragia intraparto não classificados em outra parte,O67-Trabalho de parto e parto complicados por hemorragia intraparto não classificados em outra parte,Misc,N/A,,
2d30c8a7-2519-434b-b8ab-21671641a160,,,DC_Trabalho de parto e parto complicados por sofrimento fetal,DC_Trabalho de parto e parto complicados por sofrimento fetal,O68-Trabalho de parto e parto complicados por sofrimento fetal,O68-Trabalho de parto e parto complicados por sofrimento fetal,Misc,N/A,,
f610c5b7-b15b-4128-a81c-0266cf475a82,,,DC_Trabalho de parto e parto complicados por anormalidade do cordão umbilical,DC_Trabalho de parto e parto complicados por anormalidade do cordão umbilical,O69-Trabalho de parto e parto complicados por anormalidade do cordão umbilical,O69-Trabalho de parto e parto complicados por anormalidade do cordão umbilical,Misc,N/A,,
3b364eec-1db4-467d-8566-869733159647,,,DC_Laceração do períneo durante o parto,DC_Laceração do períneo durante o parto,O70-Laceração do períneo durante o parto,O70-Laceração do períneo durante o parto,Misc,N/A,,
e4ab8e0f-c835-4bfa-8f42-2cf44bca5530,,,DC_Outros traumatismos obstétricos,DC_Outros traumatismos obstétricos,O71-Outros traumatismos obstétricos,O71-Outros traumatismos obstétricos,Misc,N/A,,
9d46ac7c-c7c4-49e5-b031-f667310a77fe,,,DC_Hemorragia pós-parto,DC_Hemorragia pós-parto,O72-Hemorragia pós-parto,O72-Hemorragia pós-parto,Misc,N/A,,
82742f90-0508-43a7-a7f7-9ceb64bf75b9,,,"DC_Retenção da placenta e das membranas, sem hemorragias","DC_Retenção da placenta e das membranas, sem hemorragias","O73-Retenção da placenta e das membranas, sem hemorragias","O73-Retenção da placenta e das membranas, sem hemorragias",Misc,N/A,,
e1f9ffbd-3f50-4bb1-8fa7-5043959c054a,,,DC_Complicações de anestesia durante o trabalho de parto e o parto,DC_Complicações de anestesia durante o trabalho de parto e o parto,O74-Complicações de anestesia durante o trabalho de parto e o parto,O74-Complicações de anestesia durante o trabalho de parto e o parto,Misc,N/A,,
6dbe8c92-c02b-4131-8c78-35bb7d9079c3,,,DC_Outras complicações do trabalho de parto e do parto não classificadas em outra parte,DC_Outras complicações do trabalho de parto e do parto não classificadas em outra parte,O75-Outras complicações do trabalho de parto e do parto não classificadas em outra parte,O75-Outras complicações do trabalho de parto e do parto não classificadas em outra parte,Misc,N/A,,
0f785938-7d11-4756-b557-a55096d26027,,,DC_Parto único espontâneo,DC_Parto único espontâneo,O80-Parto único espontâneo,O80-Parto único espontâneo,Misc,N/A,,
fe5a415d-7331-41da-a2eb-d53b6acd397d,,,DC_Parto único por fórceps ou vácuo-extrator,DC_Parto único por fórceps ou vácuo-extrator,O81-Parto único por fórceps ou vácuo-extrator,O81-Parto único por fórceps ou vácuo-extrator,Misc,N/A,,
ffab028a-7c90-4ccf-af01-16d34f251fc0,,,DC_Parto único por cesariana,DC_Parto único por cesariana,O82-Parto único por cesariana,O82-Parto único por cesariana,Misc,N/A,,
a78d3912-3664-4e71-b02b-b7b175861e76,,,DC_Outros tipos de parto único assistido,DC_Outros tipos de parto único assistido,O83-Outros tipos de parto único assistido,O83-Outros tipos de parto único assistido,Misc,N/A,,
68d9d42e-665a-46ce-99f3-1f0e9568452d,,,DC_Parto múltiplo,DC_Parto múltiplo,O84-Parto múltiplo,O84-Parto múltiplo,Misc,N/A,,
06f17ea6-f1fb-4d81-bd50-39266eee9aa1,,,DC_Infecção puerperal,DC_Infecção puerperal,O85-Infecção puerperal,O85-Infecção puerperal,Misc,N/A,,
8f0b67ac-f0b5-4e60-9d40-f383cfff9180,,,DC_Outras infecções puerperais,DC_Outras infecções puerperais,O86-Outras infecções puerperais,O86-Outras infecções puerperais,Misc,N/A,,
8bbe2970-4863-4b9b-85cf-c6c0ed2095bb,,,DC_Complicações venosas no puerpério,DC_Complicações venosas no puerpério,O87-Complicações venosas no puerpério,O87-Complicações venosas no puerpério,Misc,N/A,,
e966177e-1226-40ae-b422-66ffe45e79c1,,,DC_Embolia de origem obstétrica,DC_Embolia de origem obstétrica,O88-Embolia de origem obstétrica,O88-Embolia de origem obstétrica,Misc,N/A,,
52f0fc34-89f5-495c-bfe5-504ec4225df0,,,DC_Complicações da anestesia administrada durante o puerpério,DC_Complicações da anestesia administrada durante o puerpério,O89-Complicações da anestesia administrada durante o puerpério,O89-Complicações da anestesia administrada durante o puerpério,Misc,N/A,,
fe02c7ff-94c0-4ebc-874a-72f2f0c5bd39,,,DC_Complicações do puerpério não classificadas em outra parte,DC_Complicações do puerpério não classificadas em outra parte,O90-Complicações do puerpério não classificadas em outra parte,O90-Complicações do puerpério não classificadas em outra parte,Misc,N/A,,
96968b67-92b5-40ad-95fd-d97a6b156285,,,DC_Infecções mamárias associadas ao parto,DC_Infecções mamárias associadas ao parto,O91-Infecções mamárias associadas ao parto,O91-Infecções mamárias associadas ao parto,Misc,N/A,,
4d803fb4-c63c-439c-898f-55ec945af37b,,,DC_Outras afecções da mama e da lactação associadas ao parto,DC_Outras afecções da mama e da lactação associadas ao parto,O92-Outras afecções da mama e da lactação associadas ao parto,O92-Outras afecções da mama e da lactação associadas ao parto,Misc,N/A,,
439841d0-137a-4119-98ae-d39cd8a98287,,,DC_Morte obstétrica de causa não especificada,DC_Morte obstétrica de causa não especificada,O95-Morte obstétrica de causa não especificada,O95-Morte obstétrica de causa não especificada,Misc,N/A,,
bfbe7fa8-bc6f-4a7e-8bbf-c281473a4417,,,"DC_Morte, por qualquer causa obstétrica, que ocorre mais de 42 dias, mas menos de 1 ano, após o parto","DC_Morte, por qualquer causa obstétrica, que ocorre mais de 42 dias, mas menos de 1 ano, após o parto","O96-Morte, por qualquer causa obstétrica, que ocorre mais de 42 dias, mas menos de 1 ano, após o parto","O96-Morte, por qualquer causa obstétrica, que ocorre mais de 42 dias, mas menos de 1 ano, após o parto",Misc,N/A,,
579040c2-7ffa-4e94-802f-5afbd87760ef,,,DC_Morte por seqüelas de causas obstétricas diretas,DC_Morte por seqüelas de causas obstétricas diretas,O97-Morte por seqüelas de causas obstétricas diretas,O97-Morte por seqüelas de causas obstétricas diretas,Misc,N/A,,
656dbaf8-45e9-4ed7-ab61-ac75fcacb7cd,,,"DC_Doenças infecciosas e parasitárias maternas classificáveis em outra parte mas que compliquem a gravidez, o parto e o puerpério","DC_Doenças infecciosas e parasitárias maternas classificáveis em outra parte mas que compliquem a gravidez, o parto e o puerpério","O98-Doenças infecciosas e parasitárias maternas classificáveis em outra parte mas que compliquem a gravidez, o parto e o puerpério","O98-Doenças infecciosas e parasitárias maternas classificáveis em outra parte mas que compliquem a gravidez, o parto e o puerpério",Misc,N/A,,
7a49f9c1-86fa-4b0c-8d6d-b3a4625cf714,,,"DC_Outras doenças da mãe, classificadas em outra parte, mas que complicam a gravidez o parto e o puerpério","DC_Outras doenças da mãe, classificadas em outra parte, mas que complicam a gravidez o parto e o puerpério","O99-Outras doenças da mãe, classificadas em outra parte, mas que complicam a gravidez o parto e o puerpério","O99-Outras doenças da mãe, classificadas em outra parte, mas que complicam a gravidez o parto e o puerpério",Misc,N/A,,
ac8d02b1-6fab-4c98-a72f-a898454aab37,,,"DC_Feto e recém-nascido afetados por afecções maternas, não obrigatoriamente relacionadas com a gravidez atual","DC_Feto e recém-nascido afetados por afecções maternas, não obrigatoriamente relacionadas com a gravidez atual","P00-Feto e recém-nascido afetados por afecções maternas, não obrigatoriamente relacionadas com a gravidez atual","P00-Feto e recém-nascido afetados por afecções maternas, não obrigatoriamente relacionadas com a gravidez atual",Misc,N/A,,
be0200a9-5b4f-4e20-bfd2-756d4218e002,,,DC_Feto e recém-nascido afetados por complicações maternas da gravidez,DC_Feto e recém-nascido afetados por complicações maternas da gravidez,P01-Feto e recém-nascido afetados por complicações maternas da gravidez,P01-Feto e recém-nascido afetados por complicações maternas da gravidez,Misc,N/A,,
0ce83da1-628b-4553-b574-3b1a65f9b912,,,"DC_Feto e recém-nascido afetados por complicações da placenta, do cordão umbilical e das membranas","DC_Feto e recém-nascido afetados por complicações da placenta, do cordão umbilical e das membranas","P02-Feto e recém-nascido afetados por complicações da placenta, do cordão umbilical e das membranas","P02-Feto e recém-nascido afetados por complicações da placenta, do cordão umbilical e das membranas",Misc,N/A,,
78a19213-a61e-4ea1-9cee-cbfb159b8968,,,DC_Feto e recém-nascido afetados por outras complicações do trabalho de parto e do parto,DC_Feto e recém-nascido afetados por outras complicações do trabalho de parto e do parto,P03-Feto e recém-nascido afetados por outras complicações do trabalho de parto e do parto,P03-Feto e recém-nascido afetados por outras complicações do trabalho de parto e do parto,Misc,N/A,,
1faaf42c-a62f-4902-b812-57e1719aaec4,,,DC_Feto e recém-nascido afetados por influências nocivas transmitidas ao feto via placenta ou leite materno,DC_Feto e recém-nascido afetados por influências nocivas transmitidas ao feto via placenta ou leite materno,P04-Feto e recém-nascido afetados por influências nocivas transmitidas ao feto via placenta ou leite materno,P04-Feto e recém-nascido afetados por influências nocivas transmitidas ao feto via placenta ou leite materno,Misc,N/A,,
62030c5d-c5cb-4a3e-a293-e289431a0d4e,,,DC_Crescimento fetal retardado e desnutrição fetal,DC_Crescimento fetal retardado e desnutrição fetal,P05-Crescimento fetal retardado e desnutrição fetal,P05-Crescimento fetal retardado e desnutrição fetal,Misc,N/A,,
e4c001db-68e0-432e-ab87-6c0c4c790d19,,,DC_Transtornos relacionados com a gestação de curta duração e peso baixo ao nascer não classificados em outra parte,DC_Transtornos relacionados com a gestação de curta duração e peso baixo ao nascer não classificados em outra parte,P07-Transtornos relacionados com a gestação de curta duração e peso baixo ao nascer não classificados em outra parte,P07-Transtornos relacionados com a gestação de curta duração e peso baixo ao nascer não classificados em outra parte,Misc,N/A,,
2d13d179-023a-4d3e-85d8-59e1fbb41b15,,,DC_Transtornos relacionados com a gestação prolongada e peso elevado ao nascer,DC_Transtornos relacionados com a gestação prolongada e peso elevado ao nascer,P08-Transtornos relacionados com a gestação prolongada e peso elevado ao nascer,P08-Transtornos relacionados com a gestação prolongada e peso elevado ao nascer,Misc,N/A,,
55c4c7d6-7864-40bd-9bf5-06fe1e4bda14,,,DC_Laceração intracraniana e hemorragia devidas a traumatismo de parto,DC_Laceração intracraniana e hemorragia devidas a traumatismo de parto,P10-Laceração intracraniana e hemorragia devidas a traumatismo de parto,P10-Laceração intracraniana e hemorragia devidas a traumatismo de parto,Misc,N/A,,
a718458f-3fb4-48b5-afe7-1e1331a2ffa9,,,DC_Outros traumatismos de parto do sistema nervoso central,DC_Outros traumatismos de parto do sistema nervoso central,P11-Outros traumatismos de parto do sistema nervoso central,P11-Outros traumatismos de parto do sistema nervoso central,Misc,N/A,,
62a11601-fc6d-4115-a819-93d973609fa7,,,DC_Lesão do couro cabeludo devida a traumatismo de parto,DC_Lesão do couro cabeludo devida a traumatismo de parto,P12-Lesão do couro cabeludo devida a traumatismo de parto,P12-Lesão do couro cabeludo devida a traumatismo de parto,Misc,N/A,,
aede392f-bebd-4e61-84a4-4fa87b612142,,,DC_Lesões do esqueleto devidas a traumatismo de parto,DC_Lesões do esqueleto devidas a traumatismo de parto,P13-Lesões do esqueleto devidas a traumatismo de parto,P13-Lesões do esqueleto devidas a traumatismo de parto,Misc,N/A,,
7e1f458a-525e-4890-b348-db6dad612508,,,DC_Lesões ao nascer do sistema nervoso periférico,DC_Lesões ao nascer do sistema nervoso periférico,P14-Lesões ao nascer do sistema nervoso periférico,P14-Lesões ao nascer do sistema nervoso periférico,Misc,N/A,,
60e10c94-252e-4f51-b996-739d92076154,,,DC_Outros traumatismos de parto,DC_Outros traumatismos de parto,P15-Outros traumatismos de parto,P15-Outros traumatismos de parto,Misc,N/A,,
50f1bf45-fe5b-4702-8f94-848034eb84c8,,,DC_Hipóxia intra-uterina,DC_Hipóxia intra-uterina,P20-Hipóxia intra-uterina,P20-Hipóxia intra-uterina,Misc,N/A,,
c07ced13-279a-4f60-bda4-853e6acd3be6,,,DC_Asfixia ao nascer,DC_Asfixia ao nascer,P21-Asfixia ao nascer,P21-Asfixia ao nascer,Misc,N/A,,
df84e2bb-cba3-4118-b58a-310688a2ee7a,,,DC_Desconforto (angústia) respiratório(a) do recém-nascido,DC_Desconforto (angústia) respiratório(a) do recém-nascido,P22-Desconforto (angústia) respiratório(a) do recém-nascido,P22-Desconforto (angústia) respiratório(a) do recém-nascido,Misc,N/A,,
3b0d6231-6a3e-4f10-89b7-5e45fa0e4e0e,,,DC_Pneumonia congênita,DC_Pneumonia congênita,P23-Pneumonia congênita,P23-Pneumonia congênita,Misc,N/A,,
5e0f8fab-98f4-4dcf-a3b2-c492cad6d62f,,,DC_Síndrome de aspiração neonatal,DC_Síndrome de aspiração neonatal,P24-Síndrome de aspiração neonatal,P24-Síndrome de aspiração neonatal,Misc,N/A,,
6f3e4118-5e7c-446e-bed2-27dba6742c64,,,DC_Enfisema intersticial e afecções correlatas originadas no período perinatal,DC_Enfisema intersticial e afecções correlatas originadas no período perinatal,P25-Enfisema intersticial e afecções correlatas originadas no período perinatal,P25-Enfisema intersticial e afecções correlatas originadas no período perinatal,Misc,N/A,,
654de040-40a4-4e9c-afca-f0af1427504b,,,DC_Hemorragia pulmonar originada no período perinatal,DC_Hemorragia pulmonar originada no período perinatal,P26-Hemorragia pulmonar originada no período perinatal,P26-Hemorragia pulmonar originada no período perinatal,Misc,N/A,,
af133610-0c68-40a0-95d7-8aca7fb25834,,,DC_Doença respiratória crônica originada no período perinatal,DC_Doença respiratória crônica originada no período perinatal,P27-Doença respiratória crônica originada no período perinatal,P27-Doença respiratória crônica originada no período perinatal,Misc,N/A,,
e3fbcfb1-7ca2-4120-8a18-b9a6b24048f4,,,DC_Outras afecções respiratórias originadas no período perinatal,DC_Outras afecções respiratórias originadas no período perinatal,P28-Outras afecções respiratórias originadas no período perinatal,P28-Outras afecções respiratórias originadas no período perinatal,Misc,N/A,,
48742921-0593-4f08-a164-c17b6f642c79,,,DC_Transtornos cardiovasculares originados no período perinatal,DC_Transtornos cardiovasculares originados no período perinatal,P29-Transtornos cardiovasculares originados no período perinatal,P29-Transtornos cardiovasculares originados no período perinatal,Misc,N/A,,
f32b4511-c1fb-4fa3-a776-7195dc88aaad,,,DC_Doenças virais congênitas,DC_Doenças virais congênitas,P35-Doenças virais congênitas,P35-Doenças virais congênitas,Misc,N/A,,
80641222-22c1-46d9-b7c3-7af9534a4625,,,DC_Septicemia bacteriana do recém-nascido,DC_Septicemia bacteriana do recém-nascido,P36-Septicemia bacteriana do recém-nascido,P36-Septicemia bacteriana do recém-nascido,Misc,N/A,,
e7629617-c8ad-433b-85d7-84d0a2a679f0,,,DC_Outras doenças infecciosas e parasitárias congênitas,DC_Outras doenças infecciosas e parasitárias congênitas,P37-Outras doenças infecciosas e parasitárias congênitas,P37-Outras doenças infecciosas e parasitárias congênitas,Misc,N/A,,
78dd69f4-c693-41ae-984c-173d3da73976,,,DC_Onfalite do recém-nascido com ou sem hemorragia leve,DC_Onfalite do recém-nascido com ou sem hemorragia leve,P38-Onfalite do recém-nascido com ou sem hemorragia leve,P38-Onfalite do recém-nascido com ou sem hemorragia leve,Misc,N/A,,
6d9020c1-67bb-4713-a87b-85bce96fbcfa,,,DC_Outras infecções específicas do período perinatal,DC_Outras infecções específicas do período perinatal,P39-Outras infecções específicas do período perinatal,P39-Outras infecções específicas do período perinatal,Misc,N/A,,
139825d3-a0b3-4d0b-9b80-61d951c259aa,,,DC_Perda sangüínea fetal,DC_Perda sangüínea fetal,P50-Perda sangüínea fetal,P50-Perda sangüínea fetal,Misc,N/A,,
d6e3ff0e-2b05-45a9-a09b-594984bf722d,,,DC_Hemorragia umbilical do recém-nascido,DC_Hemorragia umbilical do recém-nascido,P51-Hemorragia umbilical do recém-nascido,P51-Hemorragia umbilical do recém-nascido,Misc,N/A,,
a5edc171-a6b4-4a93-be55-ad3f97f7c327,,,DC_Hemorragia intracraniana não-traumática do feto e do recém-nascido,DC_Hemorragia intracraniana não-traumática do feto e do recém-nascido,P52-Hemorragia intracraniana não-traumática do feto e do recém-nascido,P52-Hemorragia intracraniana não-traumática do feto e do recém-nascido,Misc,N/A,,
061309f3-303c-41f0-94c3-3dd47fdfa5ce,,,DC_Doença hemorrágica do feto e do recém-nascido,DC_Doença hemorrágica do feto e do recém-nascido,P53-Doença hemorrágica do feto e do recém-nascido,P53-Doença hemorrágica do feto e do recém-nascido,Misc,N/A,,
d59bff30-6dcb-4751-9ef1-21c6016f9223,,,DC_Outras hemorragias neonatais,DC_Outras hemorragias neonatais,P54-Outras hemorragias neonatais,P54-Outras hemorragias neonatais,Misc,N/A,,
00900639-ec84-4376-8a65-a4b017a0008a,,,DC_Doença hemolítica do feto e do recém-nascido,DC_Doença hemolítica do feto e do recém-nascido,P55-Doença hemolítica do feto e do recém-nascido,P55-Doença hemolítica do feto e do recém-nascido,Misc,N/A,,
47db72b3-fce9-4532-b499-2eb2a2ee2bf5,,,DC_Hidropsia fetal devida a doença hemolítica,DC_Hidropsia fetal devida a doença hemolítica,P56-Hidropsia fetal devida a doença hemolítica,P56-Hidropsia fetal devida a doença hemolítica,Misc,N/A,,
998ae4c7-ab38-42f9-a1c8-d664daeef676,,,DC_Kernicterus,DC_Kernicterus,P57-Kernicterus,P57-Kernicterus,Misc,N/A,,
5c47465a-5fa1-4364-a90c-46646389b1e3,,,DC_Icterícia neonatal devida a outras hemólises excessivas,DC_Icterícia neonatal devida a outras hemólises excessivas,P58-Icterícia neonatal devida a outras hemólises excessivas,P58-Icterícia neonatal devida a outras hemólises excessivas,Misc,N/A,,
739cf91e-9ee0-4ca4-8bf0-5fa155da1b58,,,DC_Icterícia neonatal devida a outras causas e às não especificadas,DC_Icterícia neonatal devida a outras causas e às não especificadas,P59-Icterícia neonatal devida a outras causas e às não especificadas,P59-Icterícia neonatal devida a outras causas e às não especificadas,Misc,N/A,,
962c766d-713a-4bc7-aef6-1ec1f4a29909,,,DC_Coagulação intravascular disseminada do feto e do recém-nascido,DC_Coagulação intravascular disseminada do feto e do recém-nascido,P60-Coagulação intravascular disseminada do feto e do recém-nascido,P60-Coagulação intravascular disseminada do feto e do recém-nascido,Misc,N/A,,
478b8ac9-cf31-46d0-b200-b0ce3b5df55e,,,DC_Outros transtornos hematológicos perinatais,DC_Outros transtornos hematológicos perinatais,P61-Outros transtornos hematológicos perinatais,P61-Outros transtornos hematológicos perinatais,Misc,N/A,,
f3d0a381-3868-4c38-bd1f-00bc942aa951,,,DC_Transtornos transitórios do metabolismo dos carboidratos específicos do feto e do recém-nascido,DC_Transtornos transitórios do metabolismo dos carboidratos específicos do feto e do recém-nascido,P70-Transtornos transitórios do metabolismo dos carboidratos específicos do feto e do recém-nascido,P70-Transtornos transitórios do metabolismo dos carboidratos específicos do feto e do recém-nascido,Misc,N/A,,
