uuid,Members,Answers,Fully specified name:pt,Fully specified name:en,Short name:pt,Short name:en,Data class,Data type,Same as mappings,_version:1,_order:100
2e77eb76-c14d-4a88-9b8f-cfb5f0996698,,,Assistência prestada à mãe por outros problemas fetais conhecidos ou suspeitados,Assistência prestada à mãe por outros problemas fetais conhecidos ou suspeitados,O36-Assistência prestada à mãe por outros problemas fetais conhecidos ou suspeitados,O36-Assistência prestada à mãe por outros problemas fetais conhecidos ou suspeitados,Diagnosis,N/A,ICD 10 - WHO:O36,,
0d958001-d802-4935-81e2-da1bdbc4d66b,,,Polihidrâmnio,Polihidrâmnio,O40-Polihidrâmnio,O40-Polihidrâmnio,Diagnosis,N/A,ICD 10 - WHO:O40,,
c726e947-364e-4e4a-b930-319f3ffa182f,,,Outros transtornos das membranas e do líquido amniótico,Outros transtornos das membranas e do líquido amniótico,O41-Outros transtornos das membranas e do líquido amniótico,O41-Outros transtornos das membranas e do líquido amniótico,Diagnosis,N/A,ICD 10 - WHO:O41,,
8b6d07cf-b2b1-4a91-b8bf-a358320b7de1,,,Ruptura prematura de membranas,Ruptura prematura de membranas,O42-Ruptura prematura de membranas,O42-Ruptura prematura de membranas,Diagnosis,N/A,ICD 10 - WHO:O42,,
55bdf3a8-37f6-46be-b05f-15dc1571784e,,,Transtornos da placenta,Transtornos da placenta,O43-Transtornos da placenta,O43-Transtornos da placenta,Diagnosis,N/A,ICD 10 - WHO:O43,,
aa6e0de0-c528-4d44-ba16-68f1a6aa3bf5,,,Placenta prévia,Placenta prévia,O44-Placenta prévia,O44-Placenta prévia,Diagnosis,N/A,ICD 10 - WHO:O44,,
76efac17-e7f5-4a3f-babe-c8427d940203,,,Descolamento prematuro da placenta [abruptio placentae],Descolamento prematuro da placenta [abruptio placentae],O45-Descolamento prematuro da placenta [abruptio placentae],O45-Descolamento prematuro da placenta [abruptio placentae],Diagnosis,N/A,ICD 10 - WHO:O45,,
cb3d5a40-b9f8-49d6-bd1d-c80f4700be24,,,Hemorragia anteparto não classificada em outra parte,Hemorragia anteparto não classificada em outra parte,O46-Hemorragia anteparto não classificada em outra parte,O46-Hemorragia anteparto não classificada em outra parte,Diagnosis,N/A,ICD 10 - WHO:O46,,
023990dd-002a-4b15-8991-ba405e5906b6,,,Falso trabalho de parto,Falso trabalho de parto,O47-Falso trabalho de parto,O47-Falso trabalho de parto,Diagnosis,N/A,ICD 10 - WHO:O47,,
68c52cef-e4cc-4107-b925-438d1e05ab6e,,,Gravidez prolongada,Gravidez prolongada,O48-Gravidez prolongada,O48-Gravidez prolongada,Diagnosis,N/A,ICD 10 - WHO:O48,,
acd96061-12a4-44d8-9eb2-7dfdb7ea3d75,,,Parto pré-termo,Parto pré-termo,O60-Parto pré-termo,O60-Parto pré-termo,Diagnosis,N/A,ICD 10 - WHO:O60,,
d6f79407-ec3e-4fac-92e4-3ab23d66856b,,,Falha na indução do trabalho de parto,Falha na indução do trabalho de parto,O61-Falha na indução do trabalho de parto,O61-Falha na indução do trabalho de parto,Diagnosis,N/A,ICD 10 - WHO:O61,,
c7843856-94d3-4dcd-803c-149cc0f2f0b1,,,Anormalidades da contração uterina,Anormalidades da contração uterina,O62-Anormalidades da contração uterina,O62-Anormalidades da contração uterina,Diagnosis,N/A,ICD 10 - WHO:O62,,
aa72ed1b-724e-4241-8a02-3869d49acf88,,,Trabalho de parto prolongado,Trabalho de parto prolongado,O63-Trabalho de parto prolongado,O63-Trabalho de parto prolongado,Diagnosis,N/A,ICD 10 - WHO:O63,,
cbcf24bf-e3a6-44d5-a356-ec3182745a07,,,Obstrução do trabalho de parto devida à má-posição ou má-apresentação do feto,Obstrução do trabalho de parto devida à má-posição ou má-apresentação do feto,O64-Obstrução do trabalho de parto devida à má-posição ou má-apresentação do feto,O64-Obstrução do trabalho de parto devida à má-posição ou má-apresentação do feto,Diagnosis,N/A,ICD 10 - WHO:O64,,
06936ab8-f5f8-4c9d-9114-56f1a2904c67,,,Obstrução do trabalho de parto devida a anormalidade pélvica da mãe,Obstrução do trabalho de parto devida a anormalidade pélvica da mãe,O65-Obstrução do trabalho de parto devida a anormalidade pélvica da mãe,O65-Obstrução do trabalho de parto devida a anormalidade pélvica da mãe,Diagnosis,N/A,ICD 10 - WHO:O65,,
a67d210c-27cf-4f9a-a355-80b1c762650d,,,Outras formas de obstrução do trabalho de parto,Outras formas de obstrução do trabalho de parto,O66-Outras formas de obstrução do trabalho de parto,O66-Outras formas de obstrução do trabalho de parto,Diagnosis,N/A,ICD 10 - WHO:O66,,
a47fff00-11ee-4108-b904-1942c8c4f6f7,,,Trabalho de parto e parto complicados por hemorragia intraparto não classificados em outra parte,Trabalho de parto e parto complicados por hemorragia intraparto não classificados em outra parte,O67-Trabalho de parto e parto complicados por hemorragia intraparto não classificados em outra parte,O67-Trabalho de parto e parto complicados por hemorragia intraparto não classificados em outra parte,Diagnosis,N/A,ICD 10 - WHO:O67,,
bdfa6590-c844-4055-b04f-e0dfd641c2ee,,,Trabalho de parto e parto complicados por sofrimento fetal,Trabalho de parto e parto complicados por sofrimento fetal,O68-Trabalho de parto e parto complicados por sofrimento fetal,O68-Trabalho de parto e parto complicados por sofrimento fetal,Diagnosis,N/A,ICD 10 - WHO:O68,,
82b7a7e8-df9e-4198-b7b9-4ff72d1853b0,,,Trabalho de parto e parto complicados por anormalidade do cordão umbilical,Trabalho de parto e parto complicados por anormalidade do cordão umbilical,O69-Trabalho de parto e parto complicados por anormalidade do cordão umbilical,O69-Trabalho de parto e parto complicados por anormalidade do cordão umbilical,Diagnosis,N/A,ICD 10 - WHO:O69,,
b037254e-001c-4ab9-8125-785769e2ef79,,,Laceração do períneo durante o parto,Laceração do períneo durante o parto,O70-Laceração do períneo durante o parto,O70-Laceração do períneo durante o parto,Diagnosis,N/A,ICD 10 - WHO:O70,,
a961fae1-2b34-4543-93df-d9c1b5f5981b,,,Outros traumatismos obstétricos,Outros traumatismos obstétricos,O71-Outros traumatismos obstétricos,O71-Outros traumatismos obstétricos,Diagnosis,N/A,ICD 10 - WHO:O71,,
d503b772-926e-4917-925d-375a22f0957c,,,Hemorragia pós-parto,Hemorragia pós-parto,O72-Hemorragia pós-parto,O72-Hemorragia pós-parto,Diagnosis,N/A,ICD 10 - WHO:O72,,
346a3a3f-c1b0-4a84-bc94-4a4d6e926433,,,"Retenção da placenta e das membranas, sem hemorragias","Retenção da placenta e das membranas, sem hemorragias","O73-Retenção da placenta e das membranas, sem hemorragias","O73-Retenção da placenta e das membranas, sem hemorragias",Diagnosis,N/A,ICD 10 - WHO:O73,,
e4e15e2e-a621-40c0-9e0f-59f23980bee2,,,Complicações de anestesia durante o trabalho de parto e o parto,Complicações de anestesia durante o trabalho de parto e o parto,O74-Complicações de anestesia durante o trabalho de parto e o parto,O74-Complicações de anestesia durante o trabalho de parto e o parto,Diagnosis,N/A,ICD 10 - WHO:O74,,
a0e1c456-dc36-45a1-a05e-db7309ea6dec,,,Outras complicações do trabalho de parto e do parto não classificadas em outra parte,Outras complicações do trabalho de parto e do parto não classificadas em outra parte,O75-Outras complicações do trabalho de parto e do parto não classificadas em outra parte,O75-Outras complicações do trabalho de parto e do parto não classificadas em outra parte,Diagnosis,N/A,ICD 10 - WHO:O75,,
df9acf37-f44b-4316-8c69-251f6f67e364,,,Parto único espontâneo,Parto único espontâneo,O80-Parto único espontâneo,O80-Parto único espontâneo,Diagnosis,N/A,ICD 10 - WHO:O80,,
3455c71d-9a9d-48f2-9f3e-27b079ffcc2b,,,Parto único por fórceps ou vácuo-extrator,Parto único por fórceps ou vácuo-extrator,O81-Parto único por fórceps ou vácuo-extrator,O81-Parto único por fórceps ou vácuo-extrator,Diagnosis,N/A,ICD 10 - WHO:O81,,
74f69157-9fa3-41f3-a054-85d516292cd5,,,Parto único por cesariana,Parto único por cesariana,O82-Parto único por cesariana,O82-Parto único por cesariana,Diagnosis,N/A,ICD 10 - WHO:O82,,
82712f63-0b54-48aa-b744-e247f7052601,,,Outros tipos de parto único assistido,Outros tipos de parto único assistido,O83-Outros tipos de parto único assistido,O83-Outros tipos de parto único assistido,Diagnosis,N/A,ICD 10 - WHO:O83,,
d27b1865-15b9-41a7-b2b9-9a8f102cb749,,,Parto múltiplo,Parto múltiplo,O84-Parto múltiplo,O84-Parto múltiplo,Diagnosis,N/A,ICD 10 - WHO:O84,,
9a57d8a9-a7c4-4732-917e-67b6897e7d37,,,Infecção puerperal,Infecção puerperal,O85-Infecção puerperal,O85-Infecção puerperal,Diagnosis,N/A,ICD 10 - WHO:O85,,
3d0cc92e-da91-40c2-a289-a0417dfadb43,,,Outras infecções puerperais,Outras infecções puerperais,O86-Outras infecções puerperais,O86-Outras infecções puerperais,Diagnosis,N/A,ICD 10 - WHO:O86,,
b935fa27-89b2-4aa5-aa2e-828dfd8a8950,,,Complicações venosas no puerpério,Complicações venosas no puerpério,O87-Complicações venosas no puerpério,O87-Complicações venosas no puerpério,Diagnosis,N/A,ICD 10 - WHO:O87,,
e5b4cf3c-aefd-4a39-81b5-d6c299824926,,,Embolia de origem obstétrica,Embolia de origem obstétrica,O88-Embolia de origem obstétrica,O88-Embolia de origem obstétrica,Diagnosis,N/A,ICD 10 - WHO:O88,,
9cae44a0-ca7f-43dd-bc69-ebeed08517f4,,,Complicações da anestesia administrada durante o puerpério,Complicações da anestesia administrada durante o puerpério,O89-Complicações da anestesia administrada durante o puerpério,O89-Complicações da anestesia administrada durante o puerpério,Diagnosis,N/A,ICD 10 - WHO:O89,,
34620a98-a5df-443e-9cf2-2d6f2d8584f2,,,Complicações do puerpério não classificadas em outra parte,Complicações do puerpério não classificadas em outra parte,O90-Complicações do puerpério não classificadas em outra parte,O90-Complicações do puerpério não classificadas em outra parte,Diagnosis,N/A,ICD 10 - WHO:O90,,
648a4b45-6cce-4914-97ae-ad66368836dc,,,Infecções mamárias associadas ao parto,Infecções mamárias associadas ao parto,O91-Infecções mamárias associadas ao parto,O91-Infecções mamárias associadas ao parto,Diagnosis,N/A,ICD 10 - WHO:O91,,
0057b450-eabe-4151-94e6-5034089c5707,,,Outras afecções da mama e da lactação associadas ao parto,Outras afecções da mama e da lactação associadas ao parto,O92-Outras afecções da mama e da lactação associadas ao parto,O92-Outras afecções da mama e da lactação associadas ao parto,Diagnosis,N/A,ICD 10 - WHO:O92,,
e0182c12-b372-4383-a47a-345b1eb71320,,,Morte obstétrica de causa não especificada,Morte obstétrica de causa não especificada,O95-Morte obstétrica de causa não especificada,O95-Morte obstétrica de causa não especificada,Diagnosis,N/A,ICD 10 - WHO:O95,,
037ba574-fdca-4d59-b89f-6b2a34a4b1f7,,,"Morte, por qualquer causa obstétrica, que ocorre mais de 42 dias, mas menos de 1 ano, após o parto","Morte, por qualquer causa obstétrica, que ocorre mais de 42 dias, mas menos de 1 ano, após o parto","O96-Morte, por qualquer causa obstétrica, que ocorre mais de 42 dias, mas menos de 1 ano, após o parto","O96-Morte, por qualquer causa obstétrica, que ocorre mais de 42 dias, mas menos de 1 ano, após o parto",Diagnosis,N/A,ICD 10 - WHO:O96,,
81ff35aa-3bbf-405f-8161-eda13913f717,,,Morte por seqüelas de causas obstétricas diretas,Morte por seqüelas de causas obstétricas diretas,O97-Morte por seqüelas de causas obstétricas diretas,O97-Morte por seqüelas de causas obstétricas diretas,Diagnosis,N/A,ICD 10 - WHO:O97,,
3a112bba-f2bf-447b-b96e-84baab3952d1,,,"Doenças infecciosas e parasitárias maternas classificáveis em outra parte mas que compliquem a gravidez, o parto e o puerpério","Doenças infecciosas e parasitárias maternas classificáveis em outra parte mas que compliquem a gravidez, o parto e o puerpério","O98-Doenças infecciosas e parasitárias maternas classificáveis em outra parte mas que compliquem a gravidez, o parto e o puerpério","O98-Doenças infecciosas e parasitárias maternas classificáveis em outra parte mas que compliquem a gravidez, o parto e o puerpério",Diagnosis,N/A,ICD 10 - WHO:O98,,
c02a8f10-7c67-4c98-974b-dd20a0c66731,,,"Outras doenças da mãe, classificadas em outra parte, mas que complicam a gravidez o parto e o puerpério","Outras doenças da mãe, classificadas em outra parte, mas que complicam a gravidez o parto e o puerpério","O99-Outras doenças da mãe, classificadas em outra parte, mas que complicam a gravidez o parto e o puerpério","O99-Outras doenças da mãe, classificadas em outra parte, mas que complicam a gravidez o parto e o puerpério",Diagnosis,N/A,ICD 10 - WHO:O99,,
18bd23cd-bcad-48ae-abc2-4c191a863b46,,,"Feto e recém-nascido afetados por afecções maternas, não obrigatoriamente relacionadas com a gravidez atual","Feto e recém-nascido afetados por afecções maternas, não obrigatoriamente relacionadas com a gravidez atual","P00-Feto e recém-nascido afetados por afecções maternas, não obrigatoriamente relacionadas com a gravidez atual","P00-Feto e recém-nascido afetados por afecções maternas, não obrigatoriamente relacionadas com a gravidez atual",Diagnosis,N/A,ICD 10 - WHO:P00,,
ad80f8ae-9201-493a-970c-1b6582fc17bc,,,Feto e recém-nascido afetados por complicações maternas da gravidez,Feto e recém-nascido afetados por complicações maternas da gravidez,P01-Feto e recém-nascido afetados por complicações maternas da gravidez,P01-Feto e recém-nascido afetados por complicações maternas da gravidez,Diagnosis,N/A,ICD 10 - WHO:P01,,
9c43f3f3-2963-4044-a320-d3107268e658,,,"Feto e recém-nascido afetados por complicações da placenta, do cordão umbilical e das membranas","Feto e recém-nascido afetados por complicações da placenta, do cordão umbilical e das membranas","P02-Feto e recém-nascido afetados por complicações da placenta, do cordão umbilical e das membranas","P02-Feto e recém-nascido afetados por complicações da placenta, do cordão umbilical e das membranas",Diagnosis,N/A,ICD 10 - WHO:P02,,
1ca5d484-d70c-47c6-82ee-9e1fcd5b42d6,,,Feto e recém-nascido afetados por outras complicações do trabalho de parto e do parto,Feto e recém-nascido afetados por outras complicações do trabalho de parto e do parto,P03-Feto e recém-nascido afetados por outras complicações do trabalho de parto e do parto,P03-Feto e recém-nascido afetados por outras complicações do trabalho de parto e do parto,Diagnosis,N/A,ICD 10 - WHO:P03,,
8cba9825-e080-4b9e-afd2-5b838a5e306a,,,Feto e recém-nascido afetados por influências nocivas transmitidas ao feto via placenta ou leite materno,Feto e recém-nascido afetados por influências nocivas transmitidas ao feto via placenta ou leite materno,P04-Feto e recém-nascido afetados por influências nocivas transmitidas ao feto via placenta ou leite materno,P04-Feto e recém-nascido afetados por influências nocivas transmitidas ao feto via placenta ou leite materno,Diagnosis,N/A,ICD 10 - WHO:P04,,
42b9f79f-3ff7-43bd-bddd-59212aec21bc,,,Crescimento fetal retardado e desnutrição fetal,Crescimento fetal retardado e desnutrição fetal,P05-Crescimento fetal retardado e desnutrição fetal,P05-Crescimento fetal retardado e desnutrição fetal,Diagnosis,N/A,ICD 10 - WHO:P05,,
ec91570a-3e02-4221-922c-9e8e40dbfa89,,,Transtornos relacionados com a gestação de curta duração e peso baixo ao nascer não classificados em outra parte,Transtornos relacionados com a gestação de curta duração e peso baixo ao nascer não classificados em outra parte,P07-Transtornos relacionados com a gestação de curta duração e peso baixo ao nascer não classificados em outra parte,P07-Transtornos relacionados com a gestação de curta duração e peso baixo ao nascer não classificados em outra parte,Diagnosis,N/A,ICD 10 - WHO:P07,,
85a9ecd4-3b36-4c28-ace5-5824a6dc6ba3,,,Transtornos relacionados com a gestação prolongada e peso elevado ao nascer,Transtornos relacionados com a gestação prolongada e peso elevado ao nascer,P08-Transtornos relacionados com a gestação prolongada e peso elevado ao nascer,P08-Transtornos relacionados com a gestação prolongada e peso elevado ao nascer,Diagnosis,N/A,ICD 10 - WHO:P08,,
47df15da-54a3-4ecd-9266-a2f29d296b56,,,Laceração intracraniana e hemorragia devidas a traumatismo de parto,Laceração intracraniana e hemorragia devidas a traumatismo de parto,P10-Laceração intracraniana e hemorragia devidas a traumatismo de parto,P10-Laceração intracraniana e hemorragia devidas a traumatismo de parto,Diagnosis,N/A,ICD 10 - WHO:P10,,
481734f2-b56a-44ce-937b-2511bc63c8fc,,,Outros traumatismos de parto do sistema nervoso central,Outros traumatismos de parto do sistema nervoso central,P11-Outros traumatismos de parto do sistema nervoso central,P11-Outros traumatismos de parto do sistema nervoso central,Diagnosis,N/A,ICD 10 - WHO:P11,,
05f6f881-52e4-47f4-a6bf-bb39998f925b,,,Lesão do couro cabeludo devida a traumatismo de parto,Lesão do couro cabeludo devida a traumatismo de parto,P12-Lesão do couro cabeludo devida a traumatismo de parto,P12-Lesão do couro cabeludo devida a traumatismo de parto,Diagnosis,N/A,ICD 10 - WHO:P12,,
2765a0c7-0db9-4384-8e8a-aaf81d708fb7,,,Lesões do esqueleto devidas a traumatismo de parto,Lesões do esqueleto devidas a traumatismo de parto,P13-Lesões do esqueleto devidas a traumatismo de parto,P13-Lesões do esqueleto devidas a traumatismo de parto,Diagnosis,N/A,ICD 10 - WHO:P13,,
b6784094-fddc-45b0-9c66-4d4c8af18bcf,,,Lesões ao nascer do sistema nervoso periférico,Lesões ao nascer do sistema nervoso periférico,P14-Lesões ao nascer do sistema nervoso periférico,P14-Lesões ao nascer do sistema nervoso periférico,Diagnosis,N/A,ICD 10 - WHO:P14,,
9f9c2b77-67e6-4de6-9625-7b8d6aea67b7,,,Outros traumatismos de parto,Outros traumatismos de parto,P15-Outros traumatismos de parto,P15-Outros traumatismos de parto,Diagnosis,N/A,ICD 10 - WHO:P15,,
5b470ab3-98c4-4281-83f9-4f07fddf92ef,,,Hipóxia intra-uterina,Hipóxia intra-uterina,P20-Hipóxia intra-uterina,P20-Hipóxia intra-uterina,Diagnosis,N/A,ICD 10 - WHO:P20,,
ce8f04b3-c092-4225-8e5f-189b673dbbdf,,,Asfixia ao nascer,Asfixia ao nascer,P21-Asfixia ao nascer,P21-Asfixia ao nascer,Diagnosis,N/A,ICD 10 - WHO:P21,,
98c82e2d-c375-4984-b3dd-c6160fc0d8de,,,Desconforto (angústia) respiratório(a) do recém-nascido,Desconforto (angústia) respiratório(a) do recém-nascido,P22-Desconforto (angústia) respiratório(a) do recém-nascido,P22-Desconforto (angústia) respiratório(a) do recém-nascido,Diagnosis,N/A,ICD 10 - WHO:P22,,
7646599b-ca2d-4e84-972d-6263ad6d6a0d,,,Pneumonia congênita,Pneumonia congênita,P23-Pneumonia congênita,P23-Pneumonia congênita,Diagnosis,N/A,ICD 10 - WHO:P23,,
3e01c9b1-0466-469e-88b7-fce6a5a959e6,,,Síndrome de aspiração neonatal,Síndrome de aspiração neonatal,P24-Síndrome de aspiração neonatal,P24-Síndrome de aspiração neonatal,Diagnosis,N/A,ICD 10 - WHO:P24,,
194016c1-cc00-4f7c-85d7-db0f59b395f8,,,Enfisema intersticial e afecções correlatas originadas no período perinatal,Enfisema intersticial e afecções correlatas originadas no período perinatal,P25-Enfisema intersticial e afecções correlatas originadas no período perinatal,P25-Enfisema intersticial e afecções correlatas originadas no período perinatal,Diagnosis,N/A,ICD 10 - WHO:P25,,
41d4ea7c-d82f-4820-9091-de6737df1080,,,Hemorragia pulmonar originada no período perinatal,Hemorragia pulmonar originada no período perinatal,P26-Hemorragia pulmonar originada no período perinatal,P26-Hemorragia pulmonar originada no período perinatal,Diagnosis,N/A,ICD 10 - WHO:P26,,
f23dc0f1-7fcf-4a74-ac2e-361f0a9c1b70,,,Doença respiratória crônica originada no período perinatal,Doença respiratória crônica originada no período perinatal,P27-Doença respiratória crônica originada no período perinatal,P27-Doença respiratória crônica originada no período perinatal,Diagnosis,N/A,ICD 10 - WHO:P27,,
d54a361a-012d-490c-9ddb-7ab0e2e7b826,,,Outras afecções respiratórias originadas no período perinatal,Outras afecções respiratórias originadas no período perinatal,P28-Outras afecções respiratórias originadas no período perinatal,P28-Outras afecções respiratórias originadas no período perinatal,Diagnosis,N/A,ICD 10 - WHO:P28,,
53597484-9e35-4c1e-89f1-cf3f463dab2b,,,Transtornos cardiovasculares originados no período perinatal,Transtornos cardiovasculares originados no período perinatal,P29-Transtornos cardiovasculares originados no período perinatal,P29-Transtornos cardiovasculares originados no período perinatal,Diagnosis,N/A,ICD 10 - WHO:P29,,
0099592f-bda8-4075-9cdc-095d3dcb3023,,,Doenças virais congênitas,Doenças virais congênitas,P35-Doenças virais congênitas,P35-Doenças virais congênitas,Diagnosis,N/A,ICD 10 - WHO:P35,,
60e25ebb-4e85-4485-aea6-f81f1a3fc37c,,,Septicemia bacteriana do recém-nascido,Septicemia bacteriana do recém-nascido,P36-Septicemia bacteriana do recém-nascido,P36-Septicemia bacteriana do recém-nascido,Diagnosis,N/A,ICD 10 - WHO:P36,,
12a76364-a2d3-4b3d-847a-08eb060bbd4f,,,Outras doenças infecciosas e parasitárias congênitas,Outras doenças infecciosas e parasitárias congênitas,P37-Outras doenças infecciosas e parasitárias congênitas,P37-Outras doenças infecciosas e parasitárias congênitas,Diagnosis,N/A,ICD 10 - WHO:P37,,
d15fc3ec-f1f4-4007-aa6d-0d7f31770e38,,,Onfalite do recém-nascido com ou sem hemorragia leve,Onfalite do recém-nascido com ou sem hemorragia leve,P38-Onfalite do recém-nascido com ou sem hemorragia leve,P38-Onfalite do recém-nascido com ou sem hemorragia leve,Diagnosis,N/A,ICD 10 - WHO:P38,,
50d0b736-e7ec-4b31-90d8-570e919561f2,,,Outras infecções específicas do período perinatal,Outras infecções específicas do período perinatal,P39-Outras infecções específicas do período perinatal,P39-Outras infecções específicas do período perinatal,Diagnosis,N/A,ICD 10 - WHO:P39,,
a136a781-8a58-4e89-b0de-bb825e1b5cd2,,,Perda sangüínea fetal,Perda sangüínea fetal,P50-Perda sangüínea fetal,P50-Perda sangüínea fetal,Diagnosis,N/A,ICD 10 - WHO:P50,,
11eb5adc-44c4-4db1-a711-ab88f5256bee,,,Hemorragia umbilical do recém-nascido,Hemorragia umbilical do recém-nascido,P51-Hemorragia umbilical do recém-nascido,P51-Hemorragia umbilical do recém-nascido,Diagnosis,N/A,ICD 10 - WHO:P51,,
faf92d76-c362-4fb6-b3f6-ec8eb7a5a003,,,Hemorragia intracraniana não-traumática do feto e do recém-nascido,Hemorragia intracraniana não-traumática do feto e do recém-nascido,P52-Hemorragia intracraniana não-traumática do feto e do recém-nascido,P52-Hemorragia intracraniana não-traumática do feto e do recém-nascido,Diagnosis,N/A,ICD 10 - WHO:P52,,
50703f04-f1e5-4eaa-8a82-501a2c9c5f8b,,,Doença hemorrágica do feto e do recém-nascido,Doença hemorrágica do feto e do recém-nascido,P53-Doença hemorrágica do feto e do recém-nascido,P53-Doença hemorrágica do feto e do recém-nascido,Diagnosis,N/A,ICD 10 - WHO:P53,,
f806780b-5423-4cae-add2-936bf85a354c,,,Outras hemorragias neonatais,Outras hemorragias neonatais,P54-Outras hemorragias neonatais,P54-Outras hemorragias neonatais,Diagnosis,N/A,ICD 10 - WHO:P54,,
ee16a2bd-cb03-40a0-8027-c633dcd4bf80,,,Doença hemolítica do feto e do recém-nascido,Doença hemolítica do feto e do recém-nascido,P55-Doença hemolítica do feto e do recém-nascido,P55-Doença hemolítica do feto e do recém-nascido,Diagnosis,N/A,ICD 10 - WHO:P55,,
661852b5-b314-4377-b26e-2283f200fccf,,,Hidropsia fetal devida a doença hemolítica,Hidropsia fetal devida a doença hemolítica,P56-Hidropsia fetal devida a doença hemolítica,P56-Hidropsia fetal devida a doença hemolítica,Diagnosis,N/A,ICD 10 - WHO:P56,,
f82f349b-ea7e-4aef-91fc-a241d29a5b54,,,Kernicterus,Kernicterus,P57-Kernicterus,P57-Kernicterus,Diagnosis,N/A,ICD 10 - WHO:P57,,
0c66dcb5-4d46-406e-889f-f2369e7cdba2,,,Icterícia neonatal devida a outras hemólises excessivas,Icterícia neonatal devida a outras hemólises excessivas,P58-Icterícia neonatal devida a outras hemólises excessivas,P58-Icterícia neonatal devida a outras hemólises excessivas,Diagnosis,N/A,ICD 10 - WHO:P58,,
b0197fcb-f44e-4b86-82d1-bc1ba9c1efc5,,,Icterícia neonatal devida a outras causas e às não especificadas,Icterícia neonatal devida a outras causas e às não especificadas,P59-Icterícia neonatal devida a outras causas e às não especificadas,P59-Icterícia neonatal devida a outras causas e às não especificadas,Diagnosis,N/A,ICD 10 - WHO:P59,,
20aa4ce7-1ade-4214-bb22-c41e91312b55,,,Coagulação intravascular disseminada do feto e do recém-nascido,Coagulação intravascular disseminada do feto e do recém-nascido,P60-Coagulação intravascular disseminada do feto e do recém-nascido,P60-Coagulação intravascular disseminada do feto e do recém-nascido,Diagnosis,N/A,ICD 10 - WHO:P60,,
2078a059-e4e4-41d5-a870-5a5059518b86,,,Outros transtornos hematológicos perinatais,Outros transtornos hematológicos perinatais,P61-Outros transtornos hematológicos perinatais,P61-Outros transtornos hematológicos perinatais,Diagnosis,N/A,ICD 10 - WHO:P61,,
270dc29f-d4c5-4e06-894e-5ef0d419f92d,,,Transtornos transitórios do metabolismo dos carboidratos específicos do feto e do recém-nascido,Transtornos transitórios do metabolismo dos carboidratos específicos do feto e do recém-nascido,P70-Transtornos transitórios do metabolismo dos carboidratos específicos do feto e do recém-nascido,P70-Transtornos transitórios do metabolismo dos carboidratos específicos do feto e do recém-nascido,Diagnosis,N/A,ICD 10 - WHO:P70,,
657d4375-4f33-4e81-b2ef-f54fa03bd5d5,,,Transtornos transitórios do metabolismo do cálcio e do magnésio do período neonatal,Transtornos transitórios do metabolismo do cálcio e do magnésio do período neonatal,P71-Transtornos transitórios do metabolismo do cálcio e do magnésio do período neonatal,P71-Transtornos transitórios do metabolismo do cálcio e do magnésio do período neonatal,Diagnosis,N/A,ICD 10 - WHO:P71,,
a9c21d99-06aa-419b-a433-a2b006a71a37,,,Outros transtornos endócrinos transitórios do período neonatal,Outros transtornos endócrinos transitórios do período neonatal,P72-Outros transtornos endócrinos transitórios do período neonatal,P72-Outros transtornos endócrinos transitórios do período neonatal,Diagnosis,N/A,ICD 10 - WHO:P72,,
b42b3857-1b1b-4093-ae22-bf801d60d3f6,,,Outros distúrbios eletrolíticos e metabólicos transitórios do período neonatal,Outros distúrbios eletrolíticos e metabólicos transitórios do período neonatal,P74-Outros distúrbios eletrolíticos e metabólicos transitórios do período neonatal,P74-Outros distúrbios eletrolíticos e metabólicos transitórios do período neonatal,Diagnosis,N/A,ICD 10 - WHO:P74,,
fe61d9cf-15ee-452f-b9fe-5d5588831139,,,Íleo meconial (E84.1†),Íleo meconial (E84.1†),P75†-Íleo meconial (E84.1†),P75†-Íleo meconial (E84.1†),Diagnosis,N/A,ICD 10 - WHO:P75†,,
7f82dde6-d0fa-4918-9fe9-524aeede65f4,,,Outras obstruções intestinais do recém-nascido,Outras obstruções intestinais do recém-nascido,P76-Outras obstruções intestinais do recém-nascido,P76-Outras obstruções intestinais do recém-nascido,Diagnosis,N/A,ICD 10 - WHO:P76,,
36cd4172-b535-419c-b3c3-72d4ce7e3205,,,Enterocolite necrotizante do feto e do recém-nascido,Enterocolite necrotizante do feto e do recém-nascido,P77-Enterocolite necrotizante do feto e do recém-nascido,P77-Enterocolite necrotizante do feto e do recém-nascido,Diagnosis,N/A,ICD 10 - WHO:P77,,
1cb6e59b-3a14-42c8-8471-2017347c1eac,,,Outros transtornos do aparelho digestivo do período perinatal,Outros transtornos do aparelho digestivo do período perinatal,P78-Outros transtornos do aparelho digestivo do período perinatal,P78-Outros transtornos do aparelho digestivo do período perinatal,Diagnosis,N/A,ICD 10 - WHO:P78,,
915d6934-3783-430a-941e-ea56af460aaa,,,Hipotermia do recém-nascido,Hipotermia do recém-nascido,P80-Hipotermia do recém-nascido,P80-Hipotermia do recém-nascido,Diagnosis,N/A,ICD 10 - WHO:P80,,
21cfa869-3752-4934-9cf7-38a3d2e67230,,,Outros distúrbios da regulação térmica do recém-nascido,Outros distúrbios da regulação térmica do recém-nascido,P81-Outros distúrbios da regulação térmica do recém-nascido,P81-Outros distúrbios da regulação térmica do recém-nascido,Diagnosis,N/A,ICD 10 - WHO:P81,,
